(1040822W, 320536N)	(1035332W, 320631N)
(1041854W, 321039N)	(1042308W, 325004N)
(1043325W, 321618N)	(1041249W, 322702N)
(1035036W, 322450N)	(1033216W, 321629N)
(1042517W, 324811N)	(1042412W, 325032N)
(1040837W, 322544N)	(1034935W, 321843N)
(1042344W, 324834N)	(1042050W, 323542N)
(1041723W, 322541N)	(1041041W, 323027N)
(1041818W, 324346N)	(1035742W, 324335N)
(1040127W, 323251N)	(1043334W, 321059N)
(1040801W, 320040N)	(1042742W, 322719N)
(1042347W, 322424N)	(1044129W, 322349N)
(1042517W, 324742N)	(1041908W, 323048N)
(1042558W, 322833N)	(1040248W, 325342N)
(1042037W, 321311N)	(1044402W, 321200N)
(1042412W, 325032N)	(1043450W, 324637N)
(1044931W, 320948N)	(1042918W, 321631N)
(1035257W, 322115N)	(1040125W, 323730N)
(1035125W, 321207N)	(1042501W, 325057N)
(1034850W, 320905N)	(1042721W, 324728N)
(1044437W, 324913N)	(1040640W, 322006N)
(1044952W, 320437N)	(1041410W, 322520N)
(1042347W, 325041N)	(1042531W, 322132N)
(1042032W, 321445N)	(1043400W, 322139N)
(1043733W, 321018N)	(1042412W, 325030N)
(1040553W, 320240N)	(1044957W, 321835N)
(1042410W, 325018N)	(1041834W, 322927N)
(1042420W, 325025N)	(1044834W, 320830N)
(1043351W, 324853N)	(1044358W, 324837N)
(1041354W, 322429N)	(1040005W, 320346N)
(1042548W, 324846N)	(1042246W, 325032N)
(1034333W, 323101N)	(1042120W, 322309N)
(1045029W, 322349N)	(1042412W, 325032N)
(1042242W, 324821N)	(1041522W, 322305N)
(1044019W, 325646N)	(1042240W, 324612N)
(1042412W, 325032N)	(1043826W, 320408N)
(1040933W, 323253N)	(1044351W, 322742N)
(1042108W, 324136N)	(1044700W, 322107N)
(1042746W, 325109N)	(1034629W, 322819N)
(1041410W, 322520N)	(1044523W, 322619N)
(1035638W, 322439N)	(1034823W, 321310N)
(1044111W, 323302N)	(1043134W, 321525N)
(1041326W, 322448N)	(1044627W, 322108N)
(1041317W, 322653N)	(1042544W, 324936N)
(1041614W, 322759N)	(1042433W, 321224N)
(1041245W, 322703N)	(1044652W, 322505N)
(1031543W, 321402N)	(1042054W, 320832N)
(1042310W, 323448N)	(1040614W, 321038N)
(1043809W, 322026N)	(1040238W, 321138N)
(1044514W, 320734N)	(1043402W, 320711N)
(1042504W, 324553N)	(1041657W, 322952N)
(1042501W, 325057N)	(1042412W, 325032N)
(1042552W, 322259N)	(1044254W, 324327N)
(1031842W, 320219N)	(1040645W, 321356N)
(1041321W, 322656N)	(1042404W, 324706N)
(1040801W, 320040N)	(1044952W, 322009N)
(1044055W, 320651N)	(1034643W, 320141N)
(1042415W, 324900N)	(1043511W, 323903N)
(1044515W, 324311N)	(1040047W, 321756N)
(1044114W, 320330N)	(1035928W, 323239N)
(1041416W, 320455N)	(1042443W, 325023N)
(1043622W, 320906N)	(1042340W, 324612N)
(1034814W, 320320N)	(1043134W, 321525N)
(1041410W, 322520N)	(1034333W, 323101N)
(1043851W, 320354N)	(1040405W, 321228N)
(1042101W, 320825N)	(1043454W, 320205N)
(1035916W, 321141N)	(1042239W, 324615N)
(1042446W, 324807N)	(1042605W, 325047N)
(1040305W, 323222N)	(1041344W, 322551N)
(1043902W, 321154N)	(1041406W, 322433N)
(1042511W, 322842N)	(1043054W, 322732N)
(1042410W, 325018N)	(1043105W, 322048N)
(1040010W, 320040N)	(1043048W, 321216N)
(1042429W, 323542N)	(1044424W, 324054N)
(1042454W, 325034N)	(1042924W, 320349N)
(1042206W, 321957N)	(1041307W, 322422N)
(1043127W, 320448N)	(1042514W, 324637N)
(1034944W, 323434N)	(1041302W, 322706N)
(1042239W, 324501N)	(1044022W, 324725N)
(1042444W, 324523N)	(1040255W, 321426N)
(1040812W, 325611N)	(1042623W, 322817N)
(1044405W, 320327N)	(1041007W, 322104N)
(1040010W, 320040N)	(1043625W, 320206N)
(1042412W, 325032N)	(1044811W, 320923N)
(1042412W, 345021N)	(1041913W, 325106N)
(1042407W, 322923N)	(1035610W, 325503N)
(1041539W, 321201N)	(1041923W, 321642N)
(1043054W, 322732N)	(1042500W, 320415N)
(1042409W, 321433N)	(1042655W, 325004N)
(1041353W, 321251N)	(1044853W, 321340N)
(1042737W, 322720N)	(1040545W, 321710N)
(1035537W, 320901N)	(1042446W, 324910N)
(1042652W, 325057N)	(1042750W, 325635N)
(1042344W, 324754N)	(1044703W, 322132N)
(1042416W, 325300N)	(1042911W, 324930N)
(1042455W, 324553N)	(1042109W, 320122N)
(1042412W, 325021N)	(1042054W, 321101N)
(1035848W, 320117N)	(1044631W, 320506N)
(1042306W, 323427N)	(1042548W, 324814N)
(1032051W, 341038N)	(1042344W, 324814N)
(1035852W, 321058N)	(1042605W, 325047N)
(1043636W, 321048N)	(1042536W, 323556N)
(1040744W, 320735N)	(1042050W, 323542N)
(1040145W, 324401N)	(1041429W, 325614N)
(1044703W, 320853N)	(1041738W, 322140N)
(1041837W, 320210N)	(1034836W, 321938N)
(1044042W, 325431N)	(1035928W, 323239N)
(1041950W, 321345N)	(1041911W, 325127N)
(1042309W, 323456N)	(1042412W, 325032N)
(1042412W, 325032N)	(1043625W, 320206N)
(1044423W, 322727N)	(1041041W, 323027N)
(1042154W, 324659N)	(1042455W, 325019N)
(1044414W, 321202N)	(1044429W, 320431N)
(1041835W, 320211N)	(1042515W, 325032N)
(1045040W, 320109N)	(1042247W, 324745N)
(1042109W, 320122N)	(1041500W, 320303N)
(1044615W, 321253N)	(1042238W, 324807N)
(1042359W, 325033N)	(1042407W, 325027N)
(1041410W, 322520N)	(1042250W, 324927N)
(1044218W, 320432N)	(1043434W, 321240N)
(1042349W, 325058N)	(1040144W, 321354N)
(1041317W, 322458N)	(1042054W, 321101N)
(1042721W, 324728N)	(1041945W, 321707N)
(1041755W, 324149N)	(1040055W, 320307N)
(1041344W, 322514N)	(1042344W, 325032N)
(1042614W, 325120N)	(1044850W, 322701N)
(1042239W, 324654N)	(1042358W, 325038N)
(1042312W, 324907N)	(1041657W, 322952N)
(1035312W, 322931N)	(1043937W, 321558N)
(1043928W, 321147N)	(1043611W, 323207N)
(1043753W, 322044N)	(1043937W, 321558N)
(1041508W, 322433N)	(1044000W, 324350N)
(1043816W, 324219N)	(1042401W, 324929N)
(1044553W, 323926N)	(1035405W, 322154N)
(1041410W, 322620N)	(1041115W, 322945N)
(1041604W, 322447N)	(1044528W, 324756N)
(1043816W, 324219N)	(1044553W, 323926N)
(1040734W, 322920N)	(1042504W, 324519N)
(1044720W, 321112N)	(1040744W, 320735N)
(1042110W, 322449N)	(1042412W, 325032N)
(1042517W, 324742N)	(1044651W, 323433N)
(1042032W, 321445N)	(1044601W, 320917N)
(1044800W, 321538N)	(1044445W, 321127N)
(1045004W, 322559N)	(1035617W, 322447N)
(1042905W, 324917N)	(1042536W, 323556N)
(1041859W, 324010N)	(1043526W, 324620N)
(1044105W, 321522N)	(1043447W, 323332N)
(1044229W, 321554N)	(1042420W, 325025N)
(1044423W, 322727N)	(1041417W, 321010N)
(1040917W, 320651N)	(1044823W, 320450N)
(1042546W, 324531N)	(1043027W, 322533N)
(1044800W, 321848N)	(1041114W, 325544N)
(1042037W, 321311N)	(1035758W, 324011N)
(1042446W, 324847N)	(1041319W, 322440N)
(1043157W, 321146N)	(1042852W, 324650N)
(1035701W, 324331N)	(1043651W, 320031N)
(1044825W, 320203N)	(1044739W, 321228N)
(1042546W, 324531N)	(1035617W, 322924N)
(1042333W, 322041N)	(1042331W, 323350N)
(1043404W, 324510N)	(1044444W, 320134N)
(1041307W, 322232N)	(1044542W, 320427N)
(1044110W, 321409N)	(1043026W, 323517N)
(1044432W, 320058N)	(1043026W, 323517N)
(1040328W, 321905N)	(1041249W, 322702N)
(1042300W, 322607N)	(1041517W, 322120N)
(1042140W, 321316N)	(1042323W, 324654N)
(1042447W, 325019N)	(1040414W, 321148N)
(1041344W, 322514N)	(1040843W, 323552N)
(1034652W, 320643N)	(1042400W, 323204N)
(1043218W, 321740N)	(1044302W, 322223N)
(1044652W, 321758N)	(1043826W, 320408N)
(1044114W, 320330N)	(1044753W, 325249N)
(1044912W, 322450N)	(1042032W, 321445N)
(1040834W, 320855N)	(1035602W, 323208N)
(1035724W, 325429N)	(1042738W, 322101N)
(1040135W, 322122N)	(1042412W, 325032N)
(1040414W, 321148N)	(1042634W, 322807N)
(1035900W, 322059N)	(1040801W, 325641N)
(1042037W, 321311N)	(1042728W, 321535N)
(1042753W, 325634N)	(1043915W, 320836N)
(1042624W, 322817N)	(1041835W, 320211N)
(1035104W, 321128N)	(1044426W, 321049N)
(1044107W, 321154N)	(1042357W, 325022N)
(1041830W, 321601N)	(1045001W, 320506N)
(1041007W, 322104N)	(1042957W, 321438N)
(1041156W, 321748N)	(1042838W, 320910N)
(1044841W, 325732N)	(1042410W, 325018N)
(1041317W, 322653N)	(1042252W, 322251N)
(1042737W, 320626N)	(1043052W, 320953N)
(1042918W, 321631N)	(1042543W, 324654N)
(1042654W, 320712N)	(1044243W, 321045N)
(1044823W, 320450N)	(1041123W, 325447N)
(1042957W, 321438N)	(1041410W, 322520N)
(1041031W, 320624N)	(1041344W, 322514N)
(1041145W, 321234N)	(1034851W, 321926N)
(1035647W, 324927N)	(1042412W, 325032N)
(1042109W, 320122N)	(1035843W, 321049N)
(1042459W, 324509N)	(1042238W, 324807N)
(1041517W, 322120N)	(1043617W, 321846N)
(1041249W, 322702N)	(1042424W, 325027N)
(1043041W, 320258N)	(1041317W, 322458N)
(1042546W, 324612N)	(1042054W, 320832N)
(1042741W, 321814N)	(1044608W, 321247N)
(1041410W, 322520N)	(1035848W, 320117N)
(1042753W, 325634N)	(1042224W, 320810N)
(1042530W, 322912N)	(1044445W, 321127N)
(1042353W, 325023N)	(1042306W, 323427N)
(1043651W, 320031N)	(1034509W, 321233N)
(1044113W, 322733N)	(1042124W, 324636N)
(1042725W, 324930N)	(1041410W, 322520N)
(1043344W, 322008N)	(1044634W, 320652N)
(1042654W, 320712N)	(1044304W, 321403N)
(1044714W, 320319N)	(1041151W, 321411N)
(1042401W, 324929N)	(1042227W, 321036N)
(1043027W, 322533N)	(1041342W, 322514N)
(1041410W, 322620N)	(1044707W, 320344N)
(1041351W, 322458N)	(1040931W, 323739N)
(1040742W, 323645N)	(1042708W, 322022N)
(1043850W, 321413N)	(1042412W, 325030N)
(1034900W, 322838N)	(1043948W, 321008N)
(1042339W, 324654N)	(1043400W, 322132N)
(1042356W, 324946N)	(1042952W, 322110N)
(1043727W, 321021N)	(1042504W, 324519N)
(1041412W, 322951N)	(1042651W, 324848N)
(1035652W, 323610N)	(1041514W, 322924N)
(1044656W, 322105N)	(1041243W, 321336N)
(1042706W, 321705N)	(1035735W, 324658N)
(1035707W, 324958N)	(1044943W, 322002N)
(1043535W, 323335N)	(1041826W, 324307N)
(1044504W, 322600N)	(1040847W, 321127N)
(1042651W, 325032N)	(1042616W, 324854N)
(1041705W, 322510N)	(1035842W, 324911N)
(1042432W, 324521N)	(1042410W, 325018N)
(1034626W, 320330N)	(1043808W, 324451N)
(1044147W, 321440N)	(1042651W, 324848N)
(1043007W, 321632N)	(1044235W, 320945N)
(1042412W, 325032N)	(1043026W, 323517N)
(1042359W, 324912N)	(1044703W, 320853N)
(1042532W, 325032N)	(1041148W, 323512N)
(1035539W, 323800N)	(1041426W, 322745N)
(1044608W, 321247N)	(1042415W, 324940N)
(1041113W, 322417N)	(1042054W, 320832N)
(1043007W, 321632N)	(1041654W, 324410N)
(1040423W, 321333N)	(1043436W, 320010N)
(1042305W, 325004N)	(1044619W, 323925N)
(1043532W, 321735N)	(1042932W, 325017N)
(1042332W, 322622N)	(1044758W, 320923N)
(1042952W, 322110N)	(1042446W, 324910N)
(1041619W, 321109N)	(1042216W, 322835N)
(1042920W, 322719N)	(1040548W, 321711N)
(1042532W, 325032N)	(1042412W, 325032N)
(1034926W, 321310N)	(1041304W, 322431N)
(1043847W, 320745N)	(1041312W, 324758N)
(1040812W, 322833N)	(1042705W, 322300N)
(1041438W, 322609N)	(1043656W, 321140N)
(1042242W, 325024N)	(1042410W, 325018N)
(1041834W, 322927N)	(1044327W, 323522N)
(1040305W, 324706N)	(1042818W, 320633N)
(1042210W, 323756N)	(1035555W, 325224N)
(1044529W, 321623N)	(1040931W, 323739N)
(1042341W, 324703N)	(1042318W, 324615N)
(1042446W, 324847N)	(1041410W, 322520N)
(1041701W, 321213N)	(1042023W, 320252N)
(1043248W, 321749N)	(1042812W, 320340N)
(1040637W, 321952N)	(1042347W, 325041N)
(1044656W, 324944N)	(1042552W, 322259N)
(1040551W, 321714N)	(1044904W, 320825N)
(1034156W, 320425N)	(1042911W, 322908N)
(1042406W, 325021N)	(1040257W, 321032N)
(1041041W, 323027N)	(1040225W, 320426N)
(1044656W, 322105N)	(1042418W, 325018N)
(1041302W, 322706N)	(1042935W, 322639N)
(1041657W, 322952N)	(1040305W, 323222N)
(1044616W, 320558N)	(1044952W, 322009N)
(1041630W, 322819N)	(1042501W, 325016N)
(1041307W, 322422N)	(1041558W, 325142N)
(1044720W, 321723N)	(1041757W, 323224N)
(1041919W, 322442N)	(1042412W, 325032N)
(1041517W, 321219N)	(1042408W, 322926N)
(1041723W, 322541N)	(1042402W, 325052N)
(1042911W, 322908N)	(1034333W, 323101N)
(1044351W, 322742N)	(1041450W, 322343N)
(1035312W, 322931N)	(1042412W, 325030N)
(1040744W, 320735N)	(1042343W, 324706N)
(1034951W, 321334N)	(1041229W, 320700N)
(1044432W, 320058N)	(1041031W, 320624N)
(1041020W, 322238N)	(1041410W, 322520N)
(1044559W, 320415N)	(1041614W, 322759N)
(1044602W, 320412N)	(1041319W, 322440N)
(1035834W, 323556N)	(1043511W, 323903N)
(1044625W, 321209N)	(1041500W, 320303N)
(1043009W, 321021N)	(1041514W, 322924N)
(1043230W, 322445N)	(1042415W, 324900N)
(1043803W, 322633N)	(1044100W, 321250N)
(1042412W, 325032N)	(1042236W, 321032N)
(1042447W, 325019N)	(1042818W, 322505N)
(1042548W, 324846N)	(1043948W, 321008N)
(1043050W, 320934N)	(1042344W, 325032N)
(1041419W, 320733N)	(1043958W, 322006N)
(1043146W, 321208N)	(1040747W, 322712N)
(1045023W, 321846N)	(1042756W, 320640N)
(1044126W, 321209N)	(1035750W, 322213N)
(1035102W, 324737N)	(1035554W, 324745N)
(1042257W, 324815N)	(1040706W, 323538N)
(1044129W, 320210N)	(1042331W, 322626N)
(1040822W, 320536N)	(1041305W, 322305N)
(1042412W, 325032N)	(1043402W, 320713N)
(1040734W, 322920N)	(1040545W, 321710N)
(1044850W, 324925N)	(1041656W, 322638N)
(1044152W, 324005N)	(1042412W, 325032N)
(1040634W, 321353N)	(1042239W, 324615N)
(1044113W, 322733N)	(1041307W, 322232N)
(1043158W, 325658N)	(1044515W, 324311N)
(1042440W, 321454N)	(1043011W, 323345N)
(1042517W, 324811N)	(1042349W, 325058N)
(1041558W, 325142N)	(1043011W, 323345N)
(1042430W, 324904N)	(1044651W, 323433N)
(1043211W, 323204N)	(1041106W, 322403N)
(1041416W, 320455N)	(1034729W, 320507N)
(1040152W, 321846N)	(1041315W, 321322N)
(1040834W, 320855N)	(1042308W, 324514N)
(1042905W, 324917N)	(1042101W, 323549N)
(1042330W, 322143N)	(1042415W, 324808N)
(1035554W, 324745N)	(1043210W, 320108N)
(1042356W, 325305N)	(1040005W, 320346N)
(1042652W, 325057N)	(1041433W, 322640N)
(1044059W, 323818N)	(1042326W, 324814N)
(1044652W, 315900N)	(1042548W, 324705N)
(1044137W, 324146N)	(1042442W, 325037N)
(1035120W, 321203N)	(1034440W, 320932N)
(1040945W, 325532N)	(1040614W, 321038N)
(1040837W, 322544N)	(1042410W, 325018N)
(1041514W, 322924N)	(1044022W, 324725N)
(1041711W, 322659N)	(1040234W, 320442N)
(1042312W, 324907N)	(1041500W, 320303N)
(1043334W, 320558N)	(1040328W, 321905N)
(1042246W, 325032N)	(1042343W, 324810N)
(1042517W, 325024N)	(1044824W, 320930N)
(1042557W, 325123N)	(1041519W, 321212N)
(1034729W, 320507N)	(1042545W, 324940N)
(1042420W, 325025N)	(1042812W, 320340N)
(1044514W, 320734N)	(1044825W, 322916N)
(1041147W, 322348N)	(1042543W, 325036N)
(1043041W, 320258N)	(1044317W, 322946N)
(1042410W, 325018N)	(1042343W, 324706N)
(1040305W, 323222N)	(1041043W, 321818N)
(1042536W, 325048N)	(1042407W, 325027N)
(1035239W, 321544N)	(1045001W, 323905N)
(1041344W, 322514N)	(1042829W, 322738N)
(1044636W, 320951N)	(1043007W, 321632N)
(1041344W, 322514N)	(1042745W, 321755N)
(1041227W, 323022N)	(1042137W, 322325N)
(1041517W, 322534N)	(1043248W, 321749N)
(1041854W, 321039N)	(1042412W, 325032N)
(1041930W, 324532N)	(1035832W, 323602N)
(1042440W, 321454N)	(1041306W, 322702N)
(1045001W, 320506N)	(1041344W, 322514N)
(1041737W, 321549N)	(1044358W, 324837N)
(1040738W, 320605N)	(1041739W, 323354N)
(1044800W, 321538N)	(1040742W, 323645N)
(1034918W, 320205N)	(1043330W, 325604N)
(1042409W, 321433N)	(1042410W, 325018N)
(1041500W, 320303N)	(1041342W, 322514N)
(1040934W, 321351N)	(1043054W, 322732N)
(1042511W, 322842N)	(1041945W, 321314N)
(1042412W, 325032N)	(1043026W, 323517N)
(1044636W, 321033N)	(1044129W, 320210N)
(1043052W, 320953N)	(1041350W, 322618N)
(1035512W, 320000N)	(1040120W, 321508N)
(1040637W, 321952N)	(1042311W, 325117N)
(1042524W, 322436N)	(1043002W, 323208N)
(1044109W, 320226N)	(1041319W, 322440N)
(1042443W, 324614N)	(1044652W, 321758N)
(1044632W, 321122N)	(1035840W, 324908N)
(1044952W, 322610N)	(1042109W, 320122N)
(1043554W, 321017N)	(1044449W, 320626N)
(1040305W, 323222N)	(1044859W, 325024N)
(1043551W, 321610N)	(1044246W, 320718N)
(1045001W, 320506N)	(1043210W, 320108N)
(1042357W, 324647N)	(1043622W, 320906N)
(1042725W, 322738N)	(1042403W, 320937N)
(1040545W, 321710N)	(1042857W, 322416N)
(1043017W, 321229N)	(1042647W, 324505N)
(1040545W, 321710N)	(1043408W, 323223N)
(1035512W, 320000N)	(1042444W, 324700N)
(1041344W, 322514N)	(1043041W, 320258N)
(1041657W, 322952N)	(1043028W, 320431N)
(1044642W, 320357N)	(1042353W, 325023N)
(1042432W, 324521N)	(1042310W, 323448N)
(1044352W, 324608N)	(1044632W, 321122N)
(1044703W, 320853N)	(1040545W, 321710N)
(1041344W, 322514N)	(1042420W, 325025N)
(1044347W, 322020N)	(1041408W, 320737N)
(1042920W, 322719N)	(1041314W, 321524N)
(1041523W, 322542N)	(1041344W, 322514N)
(1043256W, 322341N)	(1043030W, 323526N)
(1042331W, 323350N)	(1043554W, 321017N)
(1044931W, 320948N)	(1035602W, 323208N)
(1041834W, 322927N)	(1040801W, 320040N)
(1044834W, 322302N)	(1042430W, 325028N)
(1034626W, 320330N)	(1043818W, 321454N)
(1035647W, 324927N)	(1041418W, 322423N)
(1042552W, 322259N)	(1040423W, 321333N)
(1040545W, 321710N)	(1041406W, 322433N)
(1040125W, 323730N)	(1042429W, 323542N)
(1042305W, 325004N)	(1043335W, 325047N)
(1041410W, 322520N)	(1040357W, 320445N)
(1042257W, 324703N)	(1041511W, 322542N)
(1041945W, 321707N)	(1040305W, 324706N)
(1040834W, 320855N)	(1044528W, 324756N)
(1044636W, 320951N)	(1044254W, 324327N)
(1040837W, 322544N)	(1035636W, 323604N)
(1043027W, 322533N)	(1044705W, 320846N)
(1041410W, 322620N)	(1035804W, 321111N)
(1044224W, 320044N)	(1041410W, 322520N)
(1042651W, 324848N)	(1042443W, 321423N)
(1042720W, 320559N)	(1035902W, 324848N)
